"time_utc","time_local","value","metric"
"2026-06-11 18:07:27","2026-06-12 02:07:27","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:07:42","2026-06-12 02:07:42","94887936","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:07:57","2026-06-12 02:07:57","95408128","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:08:12","2026-06-12 02:08:12","95006720","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:08:27","2026-06-12 02:08:27","95006720","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:08:42","2026-06-12 02:08:42","95031296","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:08:57","2026-06-12 02:08:57","113692672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:09:12","2026-06-12 02:09:12","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:09:27","2026-06-12 02:09:27","95080448","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:09:42","2026-06-12 02:09:42","95080448","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:09:57","2026-06-12 02:09:57","95068160","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:10:12","2026-06-12 02:10:12","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:10:27","2026-06-12 02:10:27","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:10:42","2026-06-12 02:10:42","95068160","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:10:57","2026-06-12 02:10:57","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:11:12","2026-06-12 02:11:12","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:11:27","2026-06-12 02:11:27","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:11:42","2026-06-12 02:11:42","95182848","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:11:57","2026-06-12 02:11:57","95186944","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:12:12","2026-06-12 02:12:12","95186944","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:12:27","2026-06-12 02:12:27","95068160","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:12:42","2026-06-12 02:12:42","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:12:57","2026-06-12 02:12:57","95301632","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:13:12","2026-06-12 02:13:12","95301632","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:13:27","2026-06-12 02:13:27","95301632","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:13:42","2026-06-12 02:13:42","95305728","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:13:57","2026-06-12 02:13:57","95064064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:14:12","2026-06-12 02:14:12","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:14:27","2026-06-12 02:14:27","95059968","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:14:42","2026-06-12 02:14:42","95059968","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:14:57","2026-06-12 02:14:57","95068160","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:15:12","2026-06-12 02:15:12","95191040","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:15:27","2026-06-12 02:15:27","95191040","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:15:42","2026-06-12 02:15:42","95178752","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:15:57","2026-06-12 02:15:57","95186944","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:16:12","2026-06-12 02:16:12","95178752","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:16:27","2026-06-12 02:16:27","95191040","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:16:42","2026-06-12 02:16:42","95191040","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:16:57","2026-06-12 02:16:57","95207424","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:17:12","2026-06-12 02:17:12","95338496","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:17:27","2026-06-12 02:17:27","95330304","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:17:42","2026-06-12 02:17:42","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:17:57","2026-06-12 02:17:57","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:18:12","2026-06-12 02:18:12","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:18:27","2026-06-12 02:18:27","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:18:42","2026-06-12 02:18:42","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:18:57","2026-06-12 02:18:57","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:19:12","2026-06-12 02:19:12","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:19:27","2026-06-12 02:19:27","95342592","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:19:42","2026-06-12 02:19:42","95076352","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:19:57","2026-06-12 02:19:57","95076352","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:20:12","2026-06-12 02:20:12","95076352","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:20:27","2026-06-12 02:20:27","95084544","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:20:42","2026-06-12 02:20:42","95076352","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:20:57","2026-06-12 02:20:57","95080448","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:21:12","2026-06-12 02:21:12","95080448","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:21:27","2026-06-12 02:21:27","95461376","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:21:42","2026-06-12 02:21:42","95461376","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:21:57","2026-06-12 02:21:57","95715328","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:22:12","2026-06-12 02:22:12","95203328","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:22:27","2026-06-12 02:22:27","95203328","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:22:42","2026-06-12 02:22:42","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:22:57","2026-06-12 02:22:57","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:23:12","2026-06-12 02:23:12","95096832","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:23:27","2026-06-12 02:23:27","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:23:42","2026-06-12 02:23:42","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:23:57","2026-06-12 02:23:57","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:24:12","2026-06-12 02:24:12","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:24:27","2026-06-12 02:24:27","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:24:42","2026-06-12 02:24:42","95088640","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:24:57","2026-06-12 02:24:57","95092736","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 18:25:12","2026-06-12 02:25:12","95096832","pod=adservice-7bb8787db5-x75h9"
