"unix_time","time_utc","time_local","label","frontend_cpu","frontend_memory","productcatalogservice_cpu","productcatalogservice_memory","cartservice_cpu","cartservice_memory","checkoutservice_cpu","checkoutservice_memory","redis_cart_cpu","redis_cart_memory","paymentservice_cpu","paymentservice_memory","currencyservice_cpu","currencyservice_memory","shippingservice_cpu","shippingservice_memory"
"1781207194","2026-06-11 19:46:34","2026-06-12 03:46:34","0","0.0090947012401343","23883776","0.0029059648111056","12292096","0.00484658307908713","63148032","0.000357503607503576","12972032","0.00175027031798213","7229440","0.000440097296285912","132190208","0.00509910789987829","45903872","0.000672597496638025","10293248"
"1781207209","2026-06-11 19:46:49","2026-06-12 03:46:49","0","0.00877777094731757","23879680","0.00380572489730082","12402688","0.00524193441536931","63246336","0.000112449999999997","12972032","0.00171304057119657","7229440","0.000367849999999992","132190208","0.0051305284717628","46247936","0.000618807909831149","10674176"
"1781207224","2026-06-11 19:47:04","2026-06-12 03:47:04","0","0.00777616672740381","24154112","0.00398093526585149","12648448","0.00521580568762564","63160320","0.0002086049243384","12972032","0.0017089668237236","7491584","0.000500840578317881","132558848","0.00517452297054693","46047232","0.000608603636677775","10682368"
"1781207239","2026-06-11 19:47:19","2026-06-12 03:47:19","0","0.00892113677399902","23875584","0.00394031943761491","12648448","0.00396775805870971","63131648","0.000391583766176601","12967936","0.000929999999999964","7491584","0.000317163513031079","132702208","0.00437156777809602","46047232","0.000452050000000037","10682368"
"1781207254","2026-06-11 19:47:34","2026-06-12 03:47:34","0","0.00988850786043254","23515136","0.00429529278947625","12685312","0.004725262510173","63131648","0.000583388925951501","12984320","0.00176652550691314","7229440","0.000436350086170729","132993024","0.00524672146922159","46702592","0.000726959304159721","10436608"
"1781207269","2026-06-11 19:47:49","2026-06-12 03:47:49","0","0.00946385123917078","23515136","0.00443721237429716","12558336","0.00423052891312147","63131648","0.000806606306356347","12972032","0.00129722233143517","7229440","0.000421533901980611","133144576","0.00559880834160882","46796800","0.000822543422810613","10436608"
"1781207284","2026-06-11 19:48:04","2026-06-12 03:48:04","0","0.0103529918321555","23982080","0.00471401775393137","12455936","0.00436158834907275","63098880","0.00085306033716083","12972032","0.00178127512213211","7229440","0.000637122262898195","132501504","0.00528074685510192","47333376","0.00073587380710328","10428416"
"1781207299","2026-06-11 19:48:19","2026-06-12 03:48:19","0","0.0103815741436708","24354816","0.00433921997125602","12468224","0.00350390607273059","63098880","0.000727590445214296","12972032","0.00199629823439349","7233536","0.000466223024111354","132636672","0.00617785887627138","46866432","0.000476616266438206","10428416"
"1781207314","2026-06-11 19:48:34","2026-06-12 03:48:34","0","0.0105446939837884","24354816","0.00402424728105322","12464128","0.00486225119310922","63127552","0.000919258017413881","12722176","0.00173882624922476","7229440","0.000872870303281226","132083712","0.00622457693855778","47489024","0.000866067119982449","10567680"
"1781207329","2026-06-11 19:48:49","2026-06-12 03:48:49","0","0.0101397915794578","24309760","0.00397946731010147","12840960","0.00546782363977486","63160320","0.000815557856588124","12713984","0.00202440118800893","7491584","0.000710196702965598","132194304","0.00513386690431705","47620096","0.000801426220515628","10567680"
"1781207344","2026-06-11 19:49:04","2026-06-12 03:49:04","0","0.00890496355060072","24322048","0.0043600270358222","12505088","0.00445234415952905","63160320","0.000719652956514417","12713984","0.00126762102634385","7491584","0.000832738148379603","132505600","0.00535336081901152","47767552","0.000572469889026837","10825728"
"1781207359","2026-06-11 19:49:19","2026-06-12 03:49:19","0","0.00892545384318144","23973888","0.00462974154705494","12529664","0.00601396821180298","63156224","0.000605355976112366","12713984","0.00183381025753896","7229440","0.000440172982271714","132804608","0.00518437359676671","47529984","0.000855032822757136","10678272"
"1781207374","2026-06-11 19:49:34","2026-06-12 03:49:34","0","0.00917566065695251","24010752","0.00459436660889905","12677120","0.00632213221322128","63156224","0.000964612581273043","12713984","0.00184023044674764","7229440","0.000531837611570066","132116480","0.00569669231340146","47783936","0.000818333502899586","10674176"
"1781207389","2026-06-11 19:49:49","2026-06-12 03:49:49","0","0.00947428234883443","23756800","0.00440202120281391","12353536","0.00381337500000001","63156224","0.000810617019938375","12709888","0.00147574073352635","7229440","0.000661865619165431","132251648","0.00518123405030964","47247360","0.000793184564917147","10674176"
"1781207404","2026-06-11 19:50:04","2026-06-12 03:50:04","0","0.00866324000854986","23904256","0.00392037856391715","12509184","0.00520127721064667","63111168","0.000390715014269756","12709888","0.00117855777926719","7229440","0.000945020653735627","132509696","0.00447213859398934","47804416","0.000583085410588948","10674176"
"1781207419","2026-06-11 19:50:19","2026-06-12 03:50:19","0","0.0082862567239742","23973888","0.00373432883240655","12509184","0.00323628052882308","63111168","0.000567677766108594","12836864","0.00170004027136705","7491584","0.000855654179175927","132714496","0.00290562911662194","47804416","0.000713201703445612","10678272"
"1781207434","2026-06-11 19:50:34","2026-06-12 03:50:34","0","0.0085626542665722","23781376","0.00396488650334359","12603392","0.00467738744775193","63164416","0.00072313173679702","12840960","0.00171247405635499","7491584","0.000683542185309933","132911104","0.00447488584474896","48295936","0.000779411070737569","10678272"
"1781207449","2026-06-11 19:50:49","2026-06-12 03:50:49","0","0.0069584496566958","23781376","0.00439601588010055","12484608","0.00522457085621515","63127552","0.000789203510514994","12845056","0.00139338196925543","7491584","0.000350173884045556","133083136","0.00499096009975065","47452160","0.000689844800569777","10678272"
"1781207464","2026-06-11 19:51:04","2026-06-12 03:51:04","0","0.00898944556477935","23941120","0.00285222499999982","12484608","0.00518756221512031","63127552","0.000587762898855809","12840960","0.0017546583189591","7229440","0.000374096109839792","133296128","0.00394300195999996","47550464","0.000747158683677022","10678272"
"1781207479","2026-06-11 19:51:19","2026-06-12 03:51:19","0","0.00816976396454258","24207360","0.00387701515069826","12345344","0.00478157807600166","63094784","0.000363929508811382","12840960","0.00123057335549635","7229440","0.000390225068701557","132435968","0.00483427106331477","47632384","0.000669343016306159","10739712"
"1781207494","2026-06-11 19:51:34","2026-06-12 03:51:34","0","0.00658543159289154","23748608","0.00375083621414562","12423168","0.00418511977539303","63098880","0.000261070831009465","12840960","0.00173076732427867","7229440","0.000476700693524524","132771840","0.00465561016949154","47685632","0.000657155797101471","10739712"
"1781207509","2026-06-11 19:51:49","2026-06-12 03:51:49","0","0.00816719072692436","23785472","0.00207940000000022","12423168","0.00438461774733564","63098880","0.000811195530726255","12886016","0.00176702543793587","7491584","0.000527953681925131","132771840","0.00402703595244367","47685632","0.000662906274772843","10739712"
"1781207524","2026-06-11 19:52:04","2026-06-12 03:52:04","0","0.00658929180887324","23785472","0.00412661046935189","12439552","0.00607662814987201","63160320","0.000925757916164389","12886016","0.00146392456445227","7491584","0.00060839272417829","133083136","0.00524518152363541","47960064","0.000636384053902307","10739712"
"1781207539","2026-06-11 19:52:19","2026-06-12 03:52:19","0","0.00949419530006492","24215552","0.00446867214603361","12468224","0.00670714583400115","63156224","0.000686256574433998","12886016","0.00181686720142606","7491584","0.000499955567404253","133300224","0.00507791892726394","48017408","0.000765216626733794","10493952"
"1781207554","2026-06-11 19:52:34","2026-06-12 03:52:34","0","0.0101955881932732","23601152","0.00323198746610956","12468224","0.00482788854541005","63135744","0.000785188323347257","12955648","0.00180768983751158","7749632","0.00136607889717942","132886528","0.00424353126632114","48340992","0.000871739967279359","10485760"
"1781207569","2026-06-11 19:52:49","2026-06-12 03:52:49","0","0.00996481497044666","23728128","0.00419598399023128","12451840","0.00564388293675152","63148032","0.000719911354924966","12955648","0.00186610661688445","7229440","0.000997461453629934","133120000","0.0053710476875723","48615424","0.000875636928923061","10485760"
"1781207584","2026-06-11 19:53:04","2026-06-12 03:53:04","0","0.00974140310990285","23810048","0.00450419488293629","12759040","0.00558391505704295","63148032","0.000735809227356483","12980224","0.00184123600389096","7491584","0.00104353454575824","132407296","0.00534149440098719","48140288","0.000782208052256039","10485760"
"1781207599","2026-06-11 19:53:19","2026-06-12 03:53:19","0","0.0105892283913925","23977984","0.00518353405942235","12718080","0.00571341728936961","63143936","0.000849801007147487","12816384","0.00186387973248482","7229440","0.000474623779893814","132702208","0.00563103056839366","48422912","0.000797936535130314","10485760"
"1781207614","2026-06-11 19:53:34","2026-06-12 03:53:34","0","0.00946785348628278","23879680","0.00474663027148275","12722176","0.00603806884135223","63143936","0.000618244900938431","12816384","0.00176036817604732","7749632","0.000387574494257852","132702208","0.00550971370143164","48422912","0.000733266488413549","10485760"
"1781207629","2026-06-11 19:53:49","2026-06-12 03:53:49","0","0.00934310241022346","24690688","0.0032688248804924","12722176","0.00540572283404376","63184896","0.000685057897174637","12816384","0.00177301714671856","7491584","0.000455516179093393","133079040","0.00500936032684934","48263168","0.000551579634621438","10485760"
"1781207644","2026-06-11 19:54:04","2026-06-12 03:54:04","0","0.00891840288705714","24735744","0.00407783209030426","12410880","0.00571889610730731","63201280","0.000504301387076534","12816384","0.00177016337869012","7229440","0.000408550647507541","133251072","0.0045647822108852","48902144","0.000707203579418364","10563584"
"1781207659","2026-06-11 19:54:19","2026-06-12 03:54:19","0","0.00947831792179995","23580672","0.004341136680151","12566528","0.00391880000000029","63201280","0.000656666501511185","12816384","0.00183769454421071","7229440","0.000336868489942646","132849664","0.00422343514428692","49086464","0.000790942201795094","10563584"
"1781207674","2026-06-11 19:54:34","2026-06-12 03:54:34","0","0.00957426982204724","23609344","0.00381276789712347","13041664","0.00602442470730741","63143936","0.000756082871597211","12816384","0.00181761737553186","7229440","0.000362427868446227","132984832","0.00496728746143274","49164288","0.000645665197559811","10563584"
"1781207689","2026-06-11 19:54:49","2026-06-12 03:54:49","0","0.00917994274166254","23609344","0.0034597234128144","13041664","0.00536376266753839","63143936","0.000614973262032057","12816384","0.00133550356512097","7229440","0.000345483005366725","133201920","0.00458762493647292","49270784","0.000719032516768759","10563584"
"1781207704","2026-06-11 19:55:04","2026-06-12 03:55:04","0","0.00961056480080775","23875584","0.00479086683392671","12709888","0.00690910480071319","63201280","0.000451218959579464","13082624","0.00174694496951634","7229440","0.000349167618454303","133373952","0.00481173774249","49184768","0.000757140307033204","10563584"
"1781207719","2026-06-11 19:55:19","2026-06-12 03:55:19","0","0.00990154601227088","24240128","0.00496140251967839","12394496","0.00690910480071319","63201280","0.000551484766679518","12881920","0.00178041447685499","7491584","0.000400013457138988","133373952","0.00485362486640533","48959488","0.000777755457345669","10563584"
"1781207734","2026-06-11 19:55:34","2026-06-12 03:55:34","0","0.00341319999999996","24240128","0.00407145847087301","12419072","0.00653254527162964","63070208","0.000490704452687423","12881920","0.00170461366445002","7487488","0.000288629489741132","133373952","0.00431799774489498","48959488","0.000787738877092491","10563584"
"1781207749","2026-06-11 19:55:49","2026-06-12 03:55:49","0","0.00852652947374841","23691264","0.00456851914544842","12230656","0.00451072504335639","63074304","0.000724702760626629","12881920","0.00167990639156671","7487488","0.000380657119530438","134029312","0.00429634178647988","49410048","0.000742429672101748","10629120"
"1781207764","2026-06-11 19:56:04","2026-06-12 03:56:04","0","0.00832163630902008","24006656","0.00405529181184656","12218368","0.00208366666666677","63074304","0.000487532607027743","12881920","0.00166677276295966","7491584","0.000244123058702819","133009408","0.00441670161459409","49631232","0.000692874692874665","10891264"
"1781207779","2026-06-11 19:56:19","2026-06-12 03:56:19","0","0.00782084382734194","23838720","0.00442317146700063","12275712","0.00436945388519016","63131648","0.000404608385428584","12877824","0.00173662305508725","7491584","0.000406001056465872","133328896","0.00408803509286912","49577984","0.000761430209527775","10858496"
"1781207794","2026-06-11 19:56:34","2026-06-12 03:56:34","0","0.00789577652363932","23838720","0.003440432712609","12275712","0.00421463646786502","63094784","0.000755949674094301","13045760","0.0014276137796003","7491584","0.000493062132979732","133328896","0.00492857528186852","50151424","0.000723769455127377","10964992"
"1781207809","2026-06-11 19:56:49","2026-06-12 03:56:49","0","0.00901112004755723","23957504","0.00428541045517785","12697600","0.00438836366100806","63115264","0.00084404959272431","13045760","0.00177349764756192","7233536","0.000435430015341603","133521408","0.00421326216583355","50151424","0.000527518515404649","10964992"
"1781207824","2026-06-11 19:57:04","2026-06-12 03:57:04","0","0.00871093883991367","24190976","0.00402362580542527","12251136","0.00458293557308226","63123456","0.000841829116549175","13049856","0.00175160552355225","7491584","0.000296063430240665","133730304","0.00492871397493757","50270208","0.000779650899510105","10637312"
"1781207839","2026-06-11 19:57:19","2026-06-12 03:57:19","0","0.007187692486565","23814144","0.00378448811946","12521472","0.00491028793834612","63160320","0.000594469762286004","13049856","0.00170364481027667","7229440","0.00305323979591834","7925760","0.00474194562604018","50565120","0.000797561482868014","10637312"
"1781207854","2026-06-11 19:57:34","2026-06-12 03:57:34","0","0.00873447476436553","24059904","0.00445166975881272","12521472","0.00522176126379097","63152128","0.000739459568869519","12869632","0.00172264965652604","7491584","0.00305323979591834","7925760","0.00306597499999981","50565120","0.000577390222467048","10637312"
"1781207869","2026-06-11 19:57:49","2026-06-12 03:57:49","0","0.00822299557082131","23863296","0.00420773687414048","13135872","0.00527701499022353","63160320","0.000594880211356395","12869632","0.0016771554900515","7491584","0.0340578339568278","28184576","0.00522673306950043","50388992","0.000671064387962653","10670080"
"1781207884","2026-06-11 19:58:04","2026-06-12 03:58:04","0","0.00880655759105332","23871488","0.00394923441273689","12763136","0.00562211844618955","63143936","0.000739096972806553","12877824","0.0017210386876678","7491584","0.0342739579710865","28958720","0.0051617528812653","50143232","0.000535662214575047","10670080"
"1781207899","2026-06-11 19:58:19","2026-06-12 03:58:19","0","0.00856434818825563","23871488","0.00255684999999985","12763136","0.00580601035397121","63131648","0.000640605296343018","12877824","0.0017843961113857","7229440","0.00115875569126745","29552640","0.00310959699784057","50143232","0.000643241297958699","10670080"
"1781207914","2026-06-11 19:58:34","2026-06-12 03:58:34","0","0.0103643210864987","23662592","0.00433712508331498","12390400","0.00580512193767023","63131648","0.00093487282136404","12873728","0.00186857513133242","7491584","0.000993926043159289","29700096","0.00562835959221501","51044352","0.000790091930541371","10567680"
"1781207929","2026-06-11 19:58:49","2026-06-12 03:58:49","0","0.00971123334038431","24207360","0.00464443371684527","12505088","0.00559181177566847","63131648","0.000696917379772816","12881920","0.00184487309143829","7229440","0.000615148861646242","29184000","0.00570263250572267","50462720","0.000613561160742592","10567680"
"1781207944","2026-06-11 19:59:04","2026-06-12 03:59:04","0","0.00883673807786653","23953408","0.00322957366207938","12505088","0.0052723512920862","63164416","0.000666352023157769","12881920","0.00175964895499549","7229440","0.000532897884467403","29630464","0.00435807146166642","50372608","0.000717603686635931","10706944"
"1781207959","2026-06-11 19:59:19","2026-06-12 03:59:19","0","0.00868482017150908","24006656","0.00404269293924458","12267520","0.00537732447817819","63180800","0.000781013172140031","12877824","0.00127180766880799","7229440","0.000541806413651097","29863936","0.0034573852009576","50372608","0.000605497454417788","10702848"
"1781207974","2026-06-11 19:59:34","2026-06-12 03:59:34","0","0.0100294320493818","25075712","0.00393982062575604","12554240","0.00413968204129028","63123456","0.000754542399462291","12881920","0.00178677673470412","7491584","0.000546017751831766","29569024","0.00516692314655577","51073024","0.000611564876226758","10641408"
"1781207989","2026-06-11 19:59:49","2026-06-12 03:59:49","0","0.00880869804690922","25075712","0.00406124842952645","12681216","0.00581576154454119","63647744","0.00113663348250982","12881920","0.00189001946558137","7229440","0.000570449537241056","29892608","0.00603043366692324","50610176","0.000834347532116296","10637312"
"1781208004","2026-06-11 20:00:04","2026-06-12 04:00:04","0","0.0114360583712539","24436736","0.00409787102736895","12681216","0.00581646253602324","63152128","0.000810543866582225","12881920","0.00155607649950209","7229440","0.000660110540178741","30265344","0.00533127466930312","50835456","0.00085614443797319","10637312"
"1781208019","2026-06-11 20:00:19","2026-06-12 04:00:19","0","0.0106474672961545","23957504","0.00502703555886262","12693504","0.00679621928968454","63152128","0.0010876291580876","12881920","0.00187859488727144","7487488","0.000575879003347302","30265344","0.00618117259523841","50708480","0.000888888888888905","10444800"
"1781208034","2026-06-11 20:00:34","2026-06-12 04:00:34","0","0.00845952264134615","24154112","0.00327588670154972","12693504","0.0058861977856063","63131648","0.000853591314031138","12881920","0.0017871907630911","7229440","0.000561008712403159","30261248","0.00442022858595009","50708480","0.000832999831690776","10711040"
"1781208049","2026-06-11 20:00:49","2026-06-12 04:00:49","0","0.00947037323535089","23949312","0.00460058796017867","12656640","0.00577662555519533","63356928","0.000328194936048863","12881920","0.0011439750000001","7229440","0.000471216224727644","30261248","0.00512936704827368","51380224","0.000905477089654887","10444800"
"1781208064","2026-06-11 20:01:04","2026-06-12 04:01:04","0","0.0094148491561417","24043520","0.00454397663174847","12681216","0.00467917327226831","63123456","0.00049605532892966","12881920","0.00183900238790133","7233536","0.000492492914529293","30535680","0.0045793759378587","50958336","0.000856831260441789","10457088"
"1781208079","2026-06-11 20:01:19","2026-06-12 04:01:19","0","0.00977365015618072","23904256","0.00468246063931308","12689408","0.00515492549428894","63160320","0.000738904587969255","13185024","0.00184961797119814","7491584","0.000521328852119957","30806016","0.00463153605867193","50900992","0.000864345278341232","10457088"
"1781208094","2026-06-11 20:01:34","2026-06-12 04:01:34","0","0.00940711696869908","23924736","0.00460798177857008","12357632","0.00535220768601806","63164416","0.000750559654279668","13185024","0.00140729997505093","7491584","0.000336250000000016","30806016","0.00493949295331074","51712000","0.000825569176882642","10465280"
"1781208109","2026-06-11 20:01:49","2026-06-12 04:01:49","0","0.00912242444419831","23773184","0.00356884797730417","12357632","0.00550293370697953","63164416","0.000619619003121873","13185024","0.00145201994210144","7491584","0.00044419537517698","30437376","0.00482342875548573","51081216","0.000680492855663708","10457088"
"1781208124","2026-06-11 20:02:04","2026-06-12 04:02:04","0","0.00948228417841581","24113152","0.00425897698959422","12926976","0.00547802037845698","63418368","0.000736495786119658","13185024","0.00174146892123897","7491584","0.00036568432983848","30437376","0.00527612000000005","51142656","0.000779797178866507","10493952"
"1781208139","2026-06-11 20:02:19","2026-06-12 04:02:19","0","0.00973477036347068","23932928","0.00444773834027809","12689408","0.00582295159999138","63430656","0.000852313220542008","13185024","0.00177879937854988","7229440","0.000471070965823015","30806016","0.00499524282286765","51650560","0.000716522858368687","10493952"
"1781208154","2026-06-11 20:02:34","2026-06-12 04:02:34","0","0.0100100326991679","24150016","0.00368032719088319","12697600","0.00585747775332508","63127552","0.000908956242081652","13201408","0.00154959171428573","7229440","0.000551809697245617","31145984","0.00525174886515651","51228672","0.000684839720420701","10493952"
"1781208169","2026-06-11 20:02:49","2026-06-12 04:02:49","0","0.00915456591781778","23740416","0.00419614540131727","12709888","0.00512134357094808","63127552","0.000708344335885924","13201408","0.00180259983166556","7491584","0.000338941157155856","31145984","0.00456333436136911","51380224","0.000667849927849949","10493952"
"1781208184","2026-06-11 20:03:04","2026-06-12 04:03:04","0","0.00752131360051819","23891968","0.00370311947108682","12394496","0.0038635001638654","63127552","0.000426800000000016","13201408","0.00179778083605698","7491584","0.000485332508931042","31014912","0.00450760807090767","51380224","0.000672242206235029","10506240"
"1781208199","2026-06-11 20:03:19","2026-06-12 04:03:19","0","0.00589144003042639","23891968","0.0036038606656785","12615680","0.00389067731655171","63094784","0.000573807287968662","13201408","0.00185439239537602","7229440","0.000507214674955869","31223808","0.00449976328194153","51798016","0.000412400000000002","10506240"
"1781208214","2026-06-11 20:03:34","2026-06-12 04:03:34","0","0.00835018502394482","24145920","0.00384275879026302","13062144","0.0040209077566394","63094784","0.000570197154532156","13209600","0.00186827661909995","7229440","0.00034112014301489","31428608","0.00449691119691118","52318208","0.000696685485339654","10506240"
"1781208229","2026-06-11 20:03:49","2026-06-12 04:03:49","0","0.00910215187425859","23781376","0.00432924942292561","13545472","0.00446011268065663","63119360","0.000600483892283888","13201408","0.00187691611920409","7491584","0.00107769900825824","31879168","0.00372415916429244","52232192","0.000752886961236131","10514432"
"1781208244","2026-06-11 20:04:04","2026-06-12 04:04:04","0","0.00900973087545821","24936448","0.00226365000000008","13545472","0.00515982821658644","63135744","0.00074941478304837","13201408","0.00127811479515502","7491584","0.00131157976877425","31522816","0.00327170867758779","52232192","0.000732449197533941","10510336"
"1781208259","2026-06-11 20:04:19","2026-06-12 04:04:19","0","0.010276192064717","23580672","0.005317437480381","12808192","0.00289183333333322","63135744","0.000628746474764182","13201408","0.00198547299914771","7491584","0.00179346476484662","31522816","0.00531603734150789","51798016","0.000823021837149665","10510336"
"1781208274","2026-06-11 20:04:34","2026-06-12 04:04:34","0","0.0105839186611162","23830528","0.00522893640784627","12677120","0.0107839560208689","63143936","0.000715609264854006","13201408","0.00203044611296021","7491584","0.000642349251358722","32202752","0.00529480869242209","51818496","0.000876396648044697","10510336"
"1781208289","2026-06-11 20:04:49","2026-06-12 04:04:49","0","0.0109878625271494","24768512","0.00974452746482978","12898304","0.0125439224424006","63143936","0.000689142881929376","13205504","0.00189217684061305","7491584","0.000752983991508358","32276480","0.00344015261149872","51818496","0.00070005521452467","10510336"
"1781208304","2026-06-11 20:05:04","2026-06-12 04:05:04","0","0.00970482671926112","23883776","0.00781514002785073","13144064","0.00801163546351429","63143936","0.000814837238400843","13201408","0.00183900200524442","7491584","0.000766739946871836","32530432","0.00550976978980786","52064256","0.000840878595181136","10510336"
"1781208319","2026-06-11 20:05:19","2026-06-12 04:05:19","0","0.00723484947662659","23883776","0.0075554093326751","13205504","0.00889076431881007","63172608","0.000868732173572239","13201408","0.00146091537146845","7491584","0.000703798855890094","32018432","0.00596201376211193","52064256","0.000799047267984206","10510336"
"1781208334","2026-06-11 20:05:34","2026-06-12 04:05:34","0","0.00886044242029979","23715840","0.00431233467019374","12865536","0.00443165928265012","63393792","0.000610313558396167","13201408","0.00177620295907941","7229440","0.000452411704449279","32223232","0.00467187611503641","52023296","0.000522776213784898","10510336"
"1781208349","2026-06-11 20:05:49","2026-06-12 04:05:49","0","0.00885387581763101","23973888","0.00441648092986449","13254656","0.00530492358624956","63406080","0.000755786846257076","12943360","0.00181654700854701","7487488","0.000465653762858709","32223232","0.00480970370533066","52678656","0.000435569063368175","10510336"
"1781208364","2026-06-11 20:06:04","2026-06-12 04:06:04","0","0.00712661342398877","24637440","0.00438678060921089","12849152","0.00512334904559661","63143936","0.000727135615233163","12947456","0.00178986605700656","7749632","0.000447012547015449","32563200","0.00491016668357132","52690944","0.000795466106380613","10518528"
"1781208379","2026-06-11 20:06:19","2026-06-12 04:06:19","0","0.00844695090816215","24039424","0.00423202585638276","13123584","0.00545424959319058","63135744","0.000836333425643877","12959744","0.00179173796629966","7749632","0.000400762118571474","32718848","0.00561670475879508","52948992","0.000831730769230781","10530816"
"1781208394","2026-06-11 20:06:34","2026-06-12 04:06:34","0","0.00869297223301352","24252416","0.00450365641060463","12865536","0.00580903638174189","63164416","0.000643919958953313","12947456","0.00179040350231492","7753728","0.000347672181435402","33071104","0.00539278385772916","52682752","0.000548074390220795","10522624"
"1781208409","2026-06-11 20:06:49","2026-06-12 04:06:49","0","0.00837587379557889","23748608","0.00442134284069261","12906496","0.00610052773290269","63135744","0.00054383033412886","12947456","0.00181268656716408","7229440","0.000503253976504818","33382400","0.00412101505209837","52682752","0.000746809461876125","10522624"
"1781208424","2026-06-11 20:07:04","2026-06-12 04:07:04","0","0.00970758130908783","23937024","0.00454698837310932","12906496","0.00580590757054683","63135744","0.000727278477009658","12947456","0.00183578590594531","7229440","0.00056251834458467","32702464","0.00494671378091862","53481472","0.00072266590814607","10522624"
"1781208439","2026-06-11 20:07:19","2026-06-12 04:07:19","0","0.00968194040377393","24043520","0.00408678016453407","12738560","0.0055677735438215","63139840","0.000711199294532637","12947456","0.0017564255625887","7491584","0.000668643769780831","32960512","0.00573026190928093","53174272","0.000595000875976413","10522624"
"1781208454","2026-06-11 20:07:34","2026-06-12 04:07:34","0","0.00973271652531555","23728128","0.00421867456660114","13451264","0.00536442165882433","63184896","0.000539155009184693","12943360","0.00176022950669787","7749632","0.000455867606434867","32960512","0.0120150901032061","53796864","0.000796948865630364","10555392"
"1781208469","2026-06-11 20:07:49","2026-06-12 04:07:49","0","0.0106794750121526","24846336","0.00296722500000008","13451264","0.00659895887995658","63197184","0.000684693356382358","12947456","0.00149140515072582","7491584","0.000633583836392773","33419264","0.00969234211023288","53796864","0.000854865846099352","10555392"
"1781208484","2026-06-11 20:08:04","2026-06-12 04:08:04","0","0.00997469415116383","24002560","0.00441255636172188","12578816","0.00678757111415642","63148032","0.00083836904241364","12959744","0.00144366589742602","7491584","0.000539565385732262","33718272","0.0113978428351309","53583872","0.000879003144287864","10530816"
"1781208499","2026-06-11 20:08:19","2026-06-12 04:08:19","0","0.0109826169008173","23822336","0.00472563403444979","12599296","0.00724890084407739","63176704","0.000838449976321362","12947456","0.00217079157752498","7491584","0.000494042019441788","33964032","0.0054299625294906","53592064","0.000870761896030045","10534912"
"1781208514","2026-06-11 20:08:34","2026-06-12 04:08:34","0","0.00998680958761278","23822336","0.00503579730357982","12812288","0.00658127692910302","63209472","0.000890434121782082","12951552","0.00212471131639731","7491584","0.000631604510706592","33480704","0.00429122555813945","53526528","0.000793454616132188","10612736"
"1781208529","2026-06-11 20:08:49","2026-06-12 04:08:49","0","0.00948236035279369","24121344","0.00438316647470549","12922880","0.00640907698590966","63205376","0.000766917855606851","12955648","0.00160312500000011","7491584","0.000586337015054425","33783808","0.00494840495100163","53436416","0.000796793822503748","10616832"
"1781208544","2026-06-11 20:09:04","2026-06-12 04:09:04","0","0.00792693962154825","23658496","0.00410346117089777","12976128","0.0041908849355059","63152128","0.000896199463249921","12955648","0.00193382990663752","7491584","0.000512210709789876","33939456","0.00481041246357334","53460992","0.000729769569270143","10612736"
"1781208559","2026-06-11 20:09:19","2026-06-12 04:09:19","0","0.00774826540922923","23818240","0.00363660525520983","12832768","0.00317563419105808","63152128","0.000525151929746427","13221888","0.00153681666046864","7491584","0.000274495813635208","33939456","0.00320347474366813","53460992","0.000420442474740531","10612736"
"1781208574","2026-06-11 20:09:34","2026-06-12 04:09:34","0","0.00774826540922923","23818240","0.00438554068377352","12795904","0.00555683567825868","63205376","0.000292002787962161","13221888","0.00165634384990463","7487488","0.000413258599737095","34340864","0.00469030701521844","53940224","0.000824862898409092","10612736"
"1781208589","2026-06-11 20:09:49","2026-06-12 04:09:49","0","0.009598663697105","23752704","0.00477048121209606","13090816","0.00733726706625927","63143936","0.00092899798739649","12967936","0.00171312204097663","7229440","0.00055561886157686","34545664","0.00471984376585161","54108160","0.000874272577052956","10612736"
"1781208604","2026-06-11 20:10:04","2026-06-12 04:10:04","0","0.0105709460469274","24080384","0.00523132430760776","12505088","0.00680153108483624","63078400","0.000907154936634862","12976128","0.00180300203291667","7491584","0.000705961754780679","34095104","0.00402485988155526","53891072","0.000554937904151024","10612736"
"1781208619","2026-06-11 20:10:19","2026-06-12 04:10:19","0","0.00801024994863936","24055808","0.0051223582746281","12689408","0.00623448701869964","63078400","0.000619724277287083","12976128","0.00181830348140143","7491584","0.000481898318335226","34095104","0.00496233244249886","54190080","0.000943576617608314","10887168"
"1781208634","2026-06-11 20:10:34","2026-06-12 04:10:34","0","0.010215212915809","23789568","0.00503796192609194","12537856","0.00385974456610849","63078400","0.000894736842105237","12976128","0.001815474568812","7229440","0.000707793471912818","34672640","0.00549443904089323","54120448","0.000933296582138918","10612736"
"1781208649","2026-06-11 20:10:49","2026-06-12 04:10:49","0","0.010273610539317","23879680","0.00501054461956904","12746752","0.00532881444772688","63111168","0.0010147563344769","12972032","0.00135145744750655","7229440","0.000614582859223524","34926592","0.00614978175469237","54464512","0.000841405025556405","10612736"
"1781208664","2026-06-11 20:11:04","2026-06-12 04:11:04","0","0.0111052338751349","23597056","0.00440816806459206","12607488","0.00555347455949322","63111168","0.00104767717117916","12976128","0.0017859419489184","7491584","0.00058438534044288","35270656","0.00636601637077867","54497280","0.000865068788828644","10612736"
